"rate","yield"
0,2008.39818719808
5.16279069767442,2008.39818719808
10.3255813953488,2039.11958586663
15.4883720930233,2565.34881730364
20.6511627906977,2623.62071882253
25.8139534883721,2614.26701741312
30.9767441860465,2517.28297025784
36.1395348837209,2514.78155405231
41.3023255813954,2641.1585788653
46.4651162790698,2666.86377261771
51.6279069767442,2661.46655436006
56.7906976744186,2709.90705357069
61.953488372093,2702.85086773481
67.1162790697674,2703.6686085986
72.2790697674419,2557.06643195246
77.4418604651163,2559.65890553728
82.6046511627907,2757.97738161108
87.7674418604651,2541.04797275252
92.9302325581395,2591.36498374252
98.093023255814,2591.55998374252
103.255813953488,2497.00860047432
108.418604651163,2490.08422149115
113.581395348837,2490.08422149115
118.744186046512,2473.92016406155
123.906976744186,2473.92016406155
129.06976744186,2486.2467880298
134.232558139535,2491.87089580978
139.395348837209,2491.87089580978
144.558139534884,2491.87089580978
149.720930232558,2491.87089580978
154.883720930233,2491.87089580978
160.046511627907,2489.11579581406
165.209302325581,2489.11579581406
170.372093023256,2489.11579581406
175.53488372093,2489.11579581406
180.697674418605,2489.11579581406
185.860465116279,2489.11579581406
191.023255813954,2489.11579581406
196.186046511628,2489.11579581406
201.348837209302,2489.11579581406
206.511627906977,2489.11579581406
211.674418604651,2489.11579581406
216.837209302326,2489.11579581406
222,2489.11579581406
