"rate","yield"
0,2026.24606412106
5.16279069767442,2026.24606412106
10.3255813953488,2038.85604446046
15.4883720930233,2570.37466893286
20.6511627906977,2626.8996712298
25.8139534883721,2624.213933721
30.9767441860465,2541.7600861906
36.1395348837209,2541.34812039651
41.3023255813954,2619.98146446946
46.4651162790698,2654.11526455753
51.6279069767442,2652.8226808784
56.7906976744186,2677.82075969784
61.953488372093,2685.06661418914
67.1162790697674,2686.58435505293
72.2790697674419,2583.46281466784
77.4418604651163,2581.03726282837
82.6046511627907,2702.94338978977
87.7674418604651,2540.81244209103
92.9302325581395,2563.89856404244
98.093023255814,2564.85087173475
103.255813953488,2489.66239250164
108.418604651163,2487.95998770455
113.581395348837,2487.95998770455
118.744186046512,2475.08189364731
123.906976744186,2477.07368312099
129.06976744186,2477.07368312099
134.232558139535,2482.66955329242
139.395348837209,2482.66955329242
144.558139534884,2482.66955329242
149.720930232558,2482.66955329242
154.883720930233,2482.66955329242
160.046511627907,2482.66955329242
165.209302325581,2482.66955329242
170.372093023256,2482.66955329242
175.53488372093,2482.66955329242
180.697674418605,2482.66955329242
185.860465116279,2482.66955329242
191.023255813954,2482.66955329242
196.186046511628,2482.66955329242
201.348837209302,2482.66955329242
206.511627906977,2482.66955329242
211.674418604651,2482.66955329242
216.837209302326,2482.66955329242
222,2482.66955329242
