"rate","yield"
0,1391.17089327029
5.16279069767442,1386.08568336556
10.3255813953488,1405.52513491712
15.4883720930233,1495.90973159277
20.6511627906977,1500.28935224253
25.8139534883721,1493.03803324744
30.9767441860465,1573.87835850109
36.1395348837209,1746.51498988841
41.3023255813954,1766.48369760232
46.4651162790698,1757.05219155948
51.6279069767442,1767.00002220035
56.7906976744186,1609.41892237591
61.953488372093,1575.41169870866
67.1162790697674,1975.14220497563
72.2790697674419,2002.38885509874
77.4418604651163,2048.42039934299
82.6046511627907,2089.76811758001
87.7674418604651,2103.90130317997
92.9302325581395,2126.63326904909
98.093023255814,2136.36453997262
103.255813953488,2142.77212987604
108.418604651163,2224.47380890141
113.581395348837,2225.81782058264
118.744186046512,2181.89241665668
123.906976744186,2193.58948316154
129.06976744186,2257.73732426294
134.232558139535,2273.20986531403
139.395348837209,2273.20986531403
144.558139534884,2273.20986531403
149.720930232558,2273.20986531403
154.883720930233,2273.20986531403
160.046511627907,2322.36125758466
165.209302325581,2322.36125758466
170.372093023256,2322.36125758466
175.53488372093,2322.36125758466
180.697674418605,2322.36125758466
185.860465116279,2322.36125758466
191.023255813954,2322.36125758466
196.186046511628,2322.36125758466
201.348837209302,2341.49713048947
206.511627906977,2341.49713048947
211.674418604651,2341.49713048947
216.837209302326,2341.49713048947
222,2341.49713048947
