"rate","yield"
0,1997.79183708914
5.16279069767442,1997.79183708914
10.3255813953488,2017.07909590366
15.4883720930233,2568.63149299938
20.6511627906977,2619.02092385339
25.8139534883721,2610.98602144721
30.9767441860465,2492.62137866589
36.1395348837209,2489.36523945597
41.3023255813954,2598.62514324383
46.4651162790698,2643.81098147662
51.6279069767442,2646.37211983895
56.7906976744186,2700.30226683058
61.953488372093,2697.35969714377
67.1162790697674,2698.87743800756
72.2790697674419,2537.41787321789
77.4418604651163,2532.54239618637
82.6046511627907,2748.46213754924
87.7674418604651,2515.4887571574
92.9302325581395,2578.93190199092
98.093023255814,2580.16420968322
103.255813953488,2484.90658023755
108.418604651163,2478.15125755085
113.581395348837,2478.15125755085
118.744186046512,2459.43094730559
123.906976744186,2459.43094730559
129.06976744186,2464.28228063893
134.232558139535,2471.44195354539
139.395348837209,2471.44195354539
144.558139534884,2471.44195354539
149.720930232558,2471.44195354539
154.883720930233,2471.44195354539
160.046511627907,2469.48604299411
165.209302325581,2469.48604299411
170.372093023256,2469.48604299411
175.53488372093,2469.48604299411
180.697674418605,2469.48604299411
185.860465116279,2469.48604299411
191.023255813954,2469.48604299411
196.186046511628,2469.48604299411
201.348837209302,2469.48604299411
206.511627906977,2469.48604299411
211.674418604651,2469.48604299411
216.837209302326,2469.48604299411
222,2469.48604299411
