"rate","yield"
0,2028.55082253654
5.16279069767442,2028.55082253654
10.3255813953488,2058.57850529775
15.4883720930233,2548.61862547734
20.6511627906977,2639.71172157615
25.8139534883721,2632.87350981893
30.9767441860465,2525.93682967808
36.1395348837209,2527.58492658428
41.3023255813954,2599.01259926215
46.4651162790698,2664.1595900206
51.6279069767442,2662.28570942556
56.7906976744186,2691.80618648866
61.953488372093,2700.10911259903
67.1162790697674,2700.10911259903
72.2790697674419,2580.22668911898
77.4418604651163,2577.80113727951
82.6046511627907,2709.52058063315
87.7674418604651,2543.13663277666
92.9302325581395,2589.16701338814
98.093023255814,2590.74586975302
103.255813953488,2507.26929681775
108.418604651163,2495.59015453569
113.581395348837,2495.59015453569
118.744186046512,2480.94317196533
123.906976744186,2482.93496143902
129.06976744186,2482.93496143902
134.232558139535,2491.1253544595
139.395348837209,2491.1253544595
144.558139534884,2491.1253544595
149.720930232558,2491.1253544595
154.883720930233,2491.1253544595
160.046511627907,2489.77416436426
165.209302325581,2489.77416436426
170.372093023256,2489.77416436426
175.53488372093,2489.77416436426
180.697674418605,2489.77416436426
185.860465116279,2489.77416436426
191.023255813954,2489.77416436426
196.186046511628,2489.77416436426
201.348837209302,2489.77416436426
206.511627906977,2489.77416436426
211.674418604651,2489.77416436426
216.837209302326,2489.77416436426
222,2489.77416436426
